,ID,clean_tweets,sentiment_score,speech_category
941,1377625975467413508,akibat salah gaul lupa laksana protokol sehat disiplin paten,0.16626287,neutral speech
942,1377208634573168643,terima kasih polisi buka laku malu lelaki mata keranjang rasain polisi lintas akal kena batu dukung perintah joko widodo presiden ri laksana protokol sehat disiplin,0.08998236,neutral speech
943,1376896922611372036,indah demokrasi negara indonesia cinta ikut menang kalah langgar percaya partai laksana tinggal rakyat era reformasi cerdas paten,-0.20912248,dangerous speech
944,1376834768646545413,renung arti dukung perintah joko widodo presiden ri kader pdi juang ketua megawati soekarnoputri presiden ri laksana protokol sehat disiplin paten,-0.0008622706,dangerous speech
945,1376709215989854212,tukang tipu lawan tipu a r a paten,-0.5574785,dangerous speech
946,1376513529428156416,hibur stres laksana protokol sehat disiplin terima kasih tni polri jajar bin bnpt kerja keras ungkap peristiwa bom gereja katedral makasar terang benderang,0.60298395,neutral speech
947,1376340652514926593,teroris agama otak rusak ajar agama salah mohon salah agama b o h o g teroris agama dukung perintah tni polisi bin jajar ungkap bom gereja katedral makasar paten,0.35349604,neutral speech
948,1375436208763899910,dunia dua sain kena batu anak kost bumi bantu perintah joko widodo presiden ri atas pandemi covid laksana protokol sehat disiplin,0.28355783,neutral speech
949,1374884534450155520,jendral tni purn moeldoko anjing gonggong kafilah maju kibar panji partau demokrat ketua klb sibolangit sekretaris jenderal jhonny allen marbun,0.22292599,neutral speech
950,1374738389765824517,partai politik oknum kader libat korupsi tahan kpk mulut otak kutil ngebacotnya pdi juang korupsi dasar kadrun,0.13757905,neutral speech
951,1374726975340769280,berdo a mohon maha kuasa tolong umat covid laksana protokol sehat disiplin,0.18858212,neutral speech
952,1374529943187558409,baris sakit hati kadrun malu dengar nyata sehat wni hati nilai joko widodo presiden indonesia cinta objektif malu dengar ayo sukses protokol sehat,-0.024351448,dangerous speech
953,1374151098148130817,jam terbang alam tokoh bakar jenggot geradak geruduk cacing panas diri duduk rendah hasil menteri hukum ham ach gelap,-0.047582835,dangerous speech
954,1373917404342886403,anjing stres comberan mampus wassalam,-0.23059654,dangerous speech
955,1373795451514675207,laksana pesan joko widodo presiden ri kerja kerja kerja percaya rakyat indonesia cinta s s e s laku sara fitnah ujar benci teror baris sakit hati kadrun dukung protokol sehat badai covid,-0.18056032,dangerous speech
956,1373588427677999109,anjing stresssssssss comberan mampus wassalam,-0.20731348,dangerous speech
957,1373587970024964096,anjing gonggong comberan mampus wassalam,-0.26420552,dangerous speech
958,1373238132494114819,stresssssssss silah puas i fitnah bohong ujar benci teror gusti mboten sare super star lawan,-0.06466198,dangerous speech
959,1372883237219962886,ganti majikan tolol dukung pilih rakyat presiden baris sakit hati kadrun,0.016651541,neutral speech
960,1372869562358661121,baris sakit hati kadrun joko widodo presiden ri kerja keras layan rakyat kasih wajar izin rubah uu periode capreskan pilih milu presiden jokowi tunduk atur,-0.04899162,dangerous speech
961,1372841623520911360,nama ormasnya hebat ngoceh kadrun,-0.15369439,dangerous speech
962,1372732711404597250,sby dipodcast tepuk air dulang terpercik muka kader demokrat tum ahy bau kencur suka fitnah bunuh karakter berita bohong tipu muslihat lahir klb sibolangit tum moeldoko sekjen jam,0.25586864,neutral speech
963,1372548794009612288,anak takut kejar bayang wajar manula ar takut kejar bayang akibat lihat curigaaaaaa lucu wacana jabat presiden periode sukses protokol sehat disiplin,0.04218766,neutral speech
964,1372463949476626434,coba hambat joko widodo presiden ri kunjung kerja sulawesi selatan laut baris sakit hati kadrun coba lawan nasionalis sejati rakyat indonesia cinta indonesia maju,-0.048806846,dangerous speech
965,1372367189710282756,gabenar pilih sara ujar benci fitnah teror b o h o g janji kampanye bohong telanjang satu korban rakyat pilih,-0.21270958,dangerous speech
966,1372167196261056513,presiden ri joko widodo seng lawan rakyat periode presiden baris sakit hati kadrun kalap stres curigaaaaaaa panjang jokowi tolak,-0.11449325,dangerous speech
967,1372054623163326465,anjing ku ali r stressssssss comberan,-0.10292202,dangerous speech
968,1371631236058214405,anjing stresssssssss comberan mampus,-0.07029468,dangerous speech
969,1371393987924258819,manusia penuh curiga dengar nyata presiden ri joko widodo kait jabat presiden periode curiga cari panggung malu ajak rakyat laksana protokol sehat,0.11906037,neutral speech
970,1371007339063513093,tolak wacana jabat presiden periode partai politik pks kalah perang kerja rakyat ribut w a c a a c r i g a depan demokrasi apa hormat,-0.026016235,dangerous speech
971,1370926377067671553,muka badak terima jabat komut bumn kerja pecat marah baris sakit hati kadrun ge,-0.0013359785,dangerous speech
972,1370655677807521794,refly harun baris sakit hati stres x komut bumn pecat nyinyirin ketua pdi juang megawati soekarnoputri libat kudeta amat tong kosong bunyi hati sebentar masuk rs jiwa grogol,0.37621206,neutral speech
973,1369884300095627269,potong lihat pandang wanita lihat kaki ujung rambut klb sibolangit komentar sukses protokol sehat disiplin,0.3766535,neutral speech
974,1369195917723635713,sebar hoaxs benar lupa sby hubung cegah saudara laki benny kabur harman bezoek baasir markas besar polri gagal intervensi presiden ri sby,0.11310205,neutral speech
975,1369191563939614727,kadrun kena batu sikaaaaaaat,-0.26658627,dangerous speech
976,1369187993358004228,hubung anjing jaga partai demokrat partai buka moderen nasionalis relegius dinasty ketua moeldoko demisioner,-0.02533558,dangerous speech
977,1369095768326303749,erti masalah partai demokrat tutup mulut sok pintar coba suruh presiden ri jokowi pecat kspnya moeldoko karma bicara kader jaya anjing jaga,0.24181598,neutral speech
978,1368893314104139780,ciluk ngacir adik lucu ajak tua laksana protokol sehat disiplin,0.2264629,neutral speech
979,1368817369506750465,seru malu ach ribut melulu dukung kerja keras perintah joko widodo pandemi covid laksana protokol sehat dg disiplin merdeja,0.14771116,neutral speech
980,1368719491912245252,politik bukti klb partai demokrat kampung sumatera utara klb fakta tunggu selesai lupa badai covid,-0.33109248,dangerous speech
981,1368515167575678983,klb partai demokrat abal abal lucu lucu bakar jenggot gaul kadrun tunggu hasil nyata cinta kanan kiri muka stres,0.18417343,neutral speech
982,1368071310371254277,teladan megawati soekarnoputri ketua pdi juang alam rasa pahit manis politik indonesia cinta campur rumah tangga partai masalah,-0.031419754,dangerous speech
983,1368062426743115776,joko widodo presiden ri sahabat pimpin dunia rendah hati jujur berani cinta rakyat sukses protokol sehat,0.017286211,neutral speech
984,1367389313013477380,dukung ajak joko widodo presiden ri produk asing benci mulut bahaya benci cinta waspada waspada waspada,0.016235739,neutral speech
985,1367084076507668483,nasehat paten negarawan rendah hati joko widodo presiden ri laksana protokol sehat disiplin,0.2066795,neutral speech
986,1366713218454876160,kreativitas muncul suasana pandemi covid rumah dalang wayang mantul laksana protokol sehat disiplin,0.46036983,neutral speech
987,1366361259537408001,sejarah partai demokrat silah klik lupa laksana disiplin protokol sehat allen sby diri partai demokrat,0.104561865,neutral speech
988,1366358959188185088,benny kabur h hati komentar sahabat ku krisyanto yen oni terima rugi sedih badai covid dukung perintah joko widodo protokol protokol sehat,0.042020172,neutral speech
989,1366335281822011393,anjing ku ar gonggong comberan wassalam,-0.40998638,dangerous speech
990,1366011498875686915,anak aduh gemas gaya kalah gadis dewasa arisan laksana protokol sehat disiplin,0.17223543,neutral speech
991,1365837825472483338,himbauan lelaki teladan kaum wanita rajin sumbang pakai bekas bencana banjir laksana protokol sehat disiplin,0.2894376,neutral speech
992,1365619280625037317,markas besar polri tolak lapor baris sakit hati kadrun lapor sambut rakyat ntt kunjung dinas presiden ri joko widodo kait protokol sehat lapor nyinyir ngebacot benci buta,0.40072966,neutral speech
993,1365458870580047873,heran sutioso gabenar menang martabat menang sara ujar benci fitnah teror rakyat gusti mboten sare,0.044667065,neutral speech
994,1365268400033865737,terima kasih jelas kunjung dinas ntt komentar joko widodo presiden ri at hukum sukses protokol sehat disiplin,-0.23853442,dangerous speech
995,1365175655420153856,anjing ku gonggong wassalam,-0.7566347,dangerous speech
996,1365135126217203712,sama kunjung presiden ri joko widodo ntt pakai kaca mata kuda beda nyinyir ngebacot buang energi tong kosong nyaring bunyi,0.27728283,neutral speech
997,1365117065456013313,warganet ngamuk sangka korupsi vaksin duluan sehat lanjut sangka positif covid dead tutup selesai ngamuk,0.26197904,neutral speech
998,1365109837797888001,luhut luhut china china berfikir af pikir positif ayo kerja kerja kerja rakyat,0.066887245,neutral speech
999,1364855236838400002,menang menang kerja teladan joko widodo presden ri hujan lebat sambut hangat rakyat kerja kerja kerja indonesia cinta ikut protokol sehat disiplin,-0.05072421,dangerous speech
1000,1364552238635642881,parodi ngeri tunggu gusti boten sareh laksana protokol sehat disiplin,0.12302035,neutral speech
1001,1364365322275315712,sedang apa berisik ganjar pilih gubernur hendak rakyat gabenar pilih rakyat takut sara ujar benci fitnah teror tanggung akibat gusti boten sareh,-0.114736676,dangerous speech
1002,1364200382222671876,tunggu gabenar tata kilah banjir selamet mancing kolam pancing perintah joko widodo atas pandemi covid laksana protokol keshatan disiplin,0.43412086,neutral speech
1003,1363834604679962625,lidah tulang batas termehek mehek ca pek dukung joko widodo presiden ri pandemi covid kerja keras disiplin laksana protokol sehat,0.16284674,neutral speech
1004,1363735320483688451,gubernur ahok in gabenar menang tebar sara ujar benci fitnah teror kasihan banjir rakyat do i dibohongin banjir wassalam,-0.17789814,dangerous speech
1005,1363675100411686916,gubeburnya ahok gabenar kadrun menang sara ujar benci fitnah teror cain pilih banjir bodoh wassalam,-0.12440717,dangerous speech
1006,1363502401940979720,atas banjir lanjut gubernur joko widodo ahok akibat gengsi lanjut fokus laksana protokol sehat disiplin,-0.09058899,dangerous speech
1007,1363441014380384259,sigoblok sigoblok sigoblok banjir jam surut jam surut sami mawon perabot lantai tanam rendam asli tetapi palsu jam surut rusak suda gabenar kadrun aku becus af tata rakyat termehek mehek,-0.018690616,dangerous speech
1008,1363290951356018688,muji muka badak malu kadrun wassalam,-1.0438368,dangerous speech
1009,1363290210864275457,partai ngebacot kadrun wassalam,-0.35397983,dangerous speech
1010,1363288570560090113,ngebacot malu cari benar af korban banjir pilih gabenar tipu sara ujar benci fitnah teror wassalam,-0.23624915,dangerous speech
1011,1363037237437292549,menang sara ujar benci fitnah teror hancuuurrrrr cain wassalam,-0.399027,dangerous speech
1012,1362959417222651906,anjing ku gonggong comberan mampus wassalam,-0.36782974,dangerous speech
1013,1362915629020319745,anjing stres comberan mampus wassalam,-0.23059654,dangerous speech
1014,1362915066354434051,anjing tolol comberan stres mampus wassalam,-0.2488944,dangerous speech
1015,1362913681579761664,anjing stres gonggong comberan mampus wassalam,-0.087745994,dangerous speech
1016,1362665781507420163,loh bicara tanggap wakil masyarakat dukung protokol sehat disiplin badai pandemi covid moga cepat,0.0673379,neutral speech
1017,1362330561574891523,pesan patuh hindar pandemi covid rumah paksa haaaaaa layang sakit laksana protokol sehat disiplin paten,-0.03558594,dangerous speech
1018,1361617366568693762,imlek kasihan singa ampau konglomerat tanoto malu beli rumah jerman harga dukung perintah joko widodo presiden ri kerja keras lawan pandemi covid laksana protokol sehat,0.22128338,neutral speech
1019,1360917450317963267,gembira positif pandemi covid turun positif atas turun waspada disiplin laksana protokol sehat terima kasih kerja keras perintah joko widodo,0.12597516,neutral speech
1020,1360556779050913799,pandemi covid india tangan besi virus coronanya turun drastis indonesia salut perintah joko widodo presiden ri tanam sadar hukum laksana protokol sehat disiplin turun,0.24441835,neutral speech
1021,1360177284691337218,gembira ria pensiun laksana protokol sehat disiplin pakai masker he he he bilang hati peleset hot jatuh,0.1151762,neutral speech
1022,1360096384205029378,era orde buzzerrp kupluk iqnya jongkok berani saing,-0.06546807,dangerous speech
1023,1359837271105564673,juang kerja keras jaga setia kawan semangat sama capai laksana protokol sehat disiplin,-0.11448896,dangerous speech
1024,1359757615085981700,presiden ri joko widodo kritik salah baris sakit hati kadrun colong marah ach kalap jokowi salah hati strokeeeeeee milu,0.23281741,neutral speech
1025,1359668537275469824,pilih presiden anggota dpr dpd dprd gubernur bupati wali kota rakyat pening milu daerah kerja korupsi terima kasih joko widodo presiden ri fraksi dpr dukung tolak,-0.16862236,dangerous speech
1026,1359461086890651656,burung bersih bersih air alir cegah pandemi covid ayo laksana disiplin protokol sehat,0.32374364,neutral speech
1027,1359356695252664320,anjing gonggong berkat jalan,-0.31100237,dangerous speech
1028,1359340528064598017,joko widodo presiden ri periode larang kritik keras pedas saran dukung setia hina fitnah dasar hukum lapor wajib demokrasi kebabalasan,0.13751438,neutral speech
1029,1359021938148921348,presiden beda rakyat pilih kepala daerah geser salah komentar rakyat suda zaman atas nama rakyat partai politik gurem partai politik,-0.15220946,dangerous speech
1030,1358642529361559554,tolol rakus jabat anggur fairuz wassalam,-0.68327653,dangerous speech
1031,1358398064822652928,ayo semangat disiplin laksana protokol sehat dukung gugus tugas covid badai,-0.08289197,dangerous speech
1032,1358065813652033545,tolol bilang ganteng rasis comberan gonggong kakak wassalam,-0.06328538,dangerous speech
1033,1358017593555124224,beken marga sitompul nama batak tembak btl batak afrika pening tante laksana protokol sehat disiplin paten,0.16674179,neutral speech
1034,1357708809435639810,lihat twitter imun tubuh kuat sehat isi twitnya tonton awet muda disiplin laksana protokol sehat,0.22927219,neutral speech
1035,1357323001901899776,nyambung maksud laksana protokol sehat disiplin,0.084986806,neutral speech
1036,1356907551242162177,laku teladan ekor anjing setia indah dlm pandemi covid ajak dukung gugus tugas joko widodo laksana prokes,0.30460984,neutral speech
1037,1356878587601670144,akbar kakak sakit hujan panas gonggong serang x cari beken tolol kakak wassalam,-0.13340104,dangerous speech
1038,1356588747685433344,kerja kerja kerja jalan pintas cari makam keramat cepat kaya kena batu ketemu jaga makam lugu bantu perintah keras atas pandemi covid profesional kes laksana disiplin,0.09402484,neutral speech
1039,1356227524498313218,nasib pensiun sibuk sapu halaman rumah tambah gugus tugas suluh protokol sehat paten,0.44491404,neutral speech
1040,1356090773775687684,pandemi covid laksana protokol sehat wajib disiplin vaksin laksana rakyat indonesia bangga presiden ri joko widodo pionir vaksin sabar tunggu gilir vaksin,0.210688,neutral speech
1041,1355865434608680962,wanita lemah hormat surga telapak kaki hati sabar hilang patuh protokol sehat laksana disiplin waspada badai covid,-0.1850478,dangerous speech
1042,1355470434414645248,nyata rendah hati kapolri jenderal pol listiyo sigit prabowo rakyat indonesia percaya aman dan tertib masyarakat depan jalan dukung polri laksana protokol sehat disiplin,0.20350876,neutral speech
1043,1355162406033387532,tanam disiplin rakyat mudah hasil tahap rasa pandemi covid indonesia setujuuuuuuu laksana protokol sehat tertib,-0.21882588,dangerous speech
1044,1355084558866149380,sumbang saran saran langgar hukum atas nama agama indonesia negara hukum hormat sadar indonesia cinta ideologi pancasila kenal dominasi mayoritas tiran minoritas,-0.035635054,dangerous speech
1045,1354989146909990915,era seblm joko widodo presiden ri korupsi tangkap proses hukum era korupsi tangkap proses hukum kpk lahir era megawati presiden ri,-0.39460486,dangerous speech
1046,1354756222151323649,teladan maturnuwun warga solo warga hati lembut salju indah negara indonesia cinta ideologi pancasila semangat sama laksana protokol sehat,-0.0050572157,dangerous speech
1047,1354249298070790145,indonesia corona rakyat indonesia cinta sedih serah dukung kerja keras perintah dukung rakyat do joko widodo jajar tegar kuat disiplin laksana protokol sehat,0.054885745,neutral speech
1048,1354053766148804608,lambat jalan jalan percaya cipta lindung sayang umat laksana protokol sehat disiplin,0.078246444,neutral speech
1049,1353960730765127681,masuk juta positif virus corona baris sakit hati kadrun membully perintah joko widodo keras tangan pandemi covid indonesia peringkat dunia sabar jaga semangat sama prokes,0.3773576,neutral speech
1050,1353537145516879874,laku hoaks vaksin corona rakyat bingung hormat kerja keras joko widodo presiden ri jajar percaya pandemi covid laksana protokol sehat disiplin,0.30926895,neutral speech
1051,1353304871722602497,pandemi covid dekat maha kuasa laksana atur penerintahaan syah presiden ri joko widodo bantu disiplin jalan protokol sehat,0.25736427,neutral speech
1052,1353265139005308928,sitolol bilang ganteng rasis tolol pelihara diri perianto kakak maturnuwun wassalam,0.057648003,neutral speech
1053,1352949113134882817,pelit istri rumah istri ajak jalan laksana protokol sehat disiplin,0.051770687,neutral speech
1054,1352560065778053124,sabar mienya kabur percaya pandemi virus corona lupa protokol sehat paten,-0.029511273,dangerous speech
1055,1352234474264698881,af tenang pandemi covid makan virus corona makan jaga timbul sakit protokol sehat disiplin,-0.1140413,dangerous speech
1056,1352114607305867265,baris sakit hati kadrun nyinyir ngebacot bangun infrastruktur kebal corona diam duduk bonceng fakta hasil bangun nikmat joko widodo presiden ri paten,0.13025117,neutral speech
1057,1352089719169900545,suka banding banding pimpin era sby pimpin jokowi masuk ring komentar bicara sembarang setir mobil lihat spion tabrak fokus lihat,-0.044774234,dangerous speech
1058,1352087050506260480,kadrun hukum indonesia rujuk alami rizieq tidak adil sama cerdas pikir berfikir,0.062640935,neutral speech
1059,1351841478079705088,anak uang pandemi covid sulit anak ber uang hutan erti benar erti henti isu bohong laku protokol sehat disiplin,-0.24383028,dangerous speech
1060,1351499667947757573,sahabat bikin kadrun sakit gigi kocak lagu fokus musibah timpa indonesia rakyat indonesia terima kasih joko widodo prsiden ri keras turun tempat musibah,0.20894322,neutral speech
1061,1350756705521475584,pandemi covid coba langgar hukum mohon waspada dukung gugus tugas disiplin laksana protokol sehat disiplin,0.10736957,neutral speech
1062,1350400661637132290,tegur setia hidup mati lnl argumentasi pandemi covid ngeri laksana disiplin protokol sehat,0.2058008,neutral speech
1063,1350335912173924355,ikut jalan pikir fikiran kadrun pesta tempat mrs ricardo gelael rafi ahok tamu proses hukum anies hadir tambur ngebacot urus wajib,0.16413179,neutral speech
1064,1350020032470781957,nasehat ustadz cam suami jujur istri cinta lupa ingat protokol sehat disiplin,0.2743052,neutral speech
1065,1349894239774101506,kadrun stres pesta langgar protokol sehat banding pesta tempat mrs sabar nyinyir ngebacot usut proses polisi aman dan tertib masyarakat hadap hukum,0.48317412,neutral speech
1066,1349695741183238144,seling suasana santai stres lupa dukung gugus tugas covid laksana protokol sehat disiplin,0.32044977,neutral speech
1067,1349691932914565125,malu anjing ngegonggong bully dasar tolol adi g wassalam,-0.24755841,dangerous speech
1068,1349359068519882755,anjing gonggong sedang apa waras sewot kakak wassalam,-0.36078656,dangerous speech
1069,1349187657897701380,terima kasih kirim pimpin arif bijaksana siaaaaaaap suntik vaksin selamat presiden ri joko widodo moga pandemi covid cepat,0.22507077,neutral speech
1070,1348933802391871490,renung umat manusia pegang tangan semangat sama protokol sehat disiplin laksana,-0.0040365458,dangerous speech
1071,1348640502896214017,hibur semangat dukung kerja keras joko widodo jajar presiden ri cinta rakyat nyinyir presiden sono tu kadrun pesta pora demokrasi atas hukum,0.35331067,neutral speech
1072,1348251201763110914,profesor doktor dr terang tenang emosional dengar bingung akibat salah kaprah sukses protokol sehat laksana disiplin,0.109304994,neutral speech
1073,1348069397395488770,temu komnas ham markas besar polri polda metro jaya munarman kadrun bohong publik balik kabur fakta peristiwa tangkap proses hukum negara hukum indonesia,0.1524896,neutral speech
1074,1347905839378567175,kakak kenang tiarap coba ganti kulit tni polri lawan laksana protokol sehat disiplin,0.14978856,neutral speech
1075,1347904572862287881,anjing ku adi g kaing kaing comberan wassalam,-0.3384026,dangerous speech
1076,1347769756686770177,risma mensos maju indonesia maju kerja kerja kerja rakyat indonesia cinta biar kadrun sewot,0.048397034,neutral speech
1077,1347523296707833857,saluuuuuuut lanjut usia usia sabar vaksin disiplin laku protokol sehat lupa pakai masker cuci tangan air alir jaga jarak s meter,0.3460691,neutral speech
1078,1347454197533351938,joko widodo suntik vaksin sambut syukur rewel presiden ri tuju mulia pandemi covid cepat atas jokowi tanggung sehat rakyat cinta,0.1551125,neutral speech
1079,1347195315598737412,hilang tegang tonton pandemi virus corona positif tingkat mohon patuh nasehat joko widodo presiden ri laku protokol sehat disiplin,0.14931789,neutral speech
1080,1346785201842655233,renung rakyat indonesia cinta waspada dukung penuh perintah joko widodo presiden ri laksana protokol sehat disiplin paten,0.14541349,neutral speech
1081,1346456739088986114,tim sukses syuuuuuuurnya sp lanjut repot fokus laksana protokol sehat disiplin pandemi covid cepat,-0.06456387,dangerous speech
1082,1346012893712535553,anjing ku maksrind telat pikir lambat mikir comberan mampus wassalam,-0.24556825,dangerous speech
1083,1345719248404901893,badai pandemi covid manusia do i sedih kebun binatang sepi kunjung mimpi siang bolong sabar badai disiplin protokol sehat paten,-0.1189006,dangerous speech
1084,1345185391087734785,rakyat era reformasi cerdas nilai partai politik kader korupsi kader partai politik partai bubar sangkut ku gaul laku partai politik,-0.12284848,dangerous speech
1085,1344132842159132672,sitolol erti rasis x sd tamat fahmi wassalam,-0.21661907,dangerous speech
1086,1344132189152133122,anjing nu gonggong kakak febrian tolol wassalam,-0.116746575,dangerous speech
1087,1344131712373014529,anjing kaing kaing comberan mampus wassalam,-0.45419556,dangerous speech
1088,1344119023458390016,hitung catat pandemi virus corona badai gisel pasang aku video syur sangka syur pasang sangka sp aku,0.021798909,neutral speech
1089,1343527911303757825,harap depan uu atur hukum mati koruptor undang buat uu dpr ri perintah ri rakyat indonesia cinta negara miskin perilaku koruptor,-0.08781162,dangerous speech
1090,1343462079143899138,anjing ku djakalujuddin kaing kaing comberan mampus wassalam,-0.30332202,dangerous speech
1091,1343418360541765632,natalius pigai anut kristen malas selamat natal mulut asal bunyi bunyi menteri agama ri kaca takut lihat ganteng,-0.011389077,dangerous speech
1092,1342827934428491776,anjing ku marah mampus wassalam,-0.5859871,dangerous speech
1093,1342827573361876994,anjing gonggong comberan mampus wassalam,-0.26420552,dangerous speech
1094,1342825706011545607,arti mulut harimau bicara kena batu pandemi virus corona badai timbul patuh laksana protokol sehat disiplin,0.24118477,neutral speech
1095,1342113129430278147,indah negara ku indonesia cinta ideologi pancasila sukses indonesia maju tni polisi cinta rakyat mohon laksana disiplin protokol sehat badai pandemi virus corona,-0.055285245,dangerous speech
1096,1340918062313160704,gibran maju menang pilih walikota solo sebar fitnah majalah tempo pohon kencang angin hembus atas rakyat indonesia percaya buah apel jatuh batang,0.24635354,neutral speech
1097,1340571361136144384,harap pegang tangan indah lupa laksana protokol sehat disiplin badai pandemi covid,-0.2493839,dangerous speech
1098,1340088061477093376,ngeres fokus dukung perintah joko widodo presiden ri langgar hukum kumpul sok demo bubar bravo tni polri pandemi virus corona laksana protokol sehat disiplin,0.49381626,neutral speech
1099,1339405753849769984,rakyat indonesia syukur terima kasih joko widodo presiden ri baik hati musibah pandemi covid vaksin gratis rakyat indonesia siaaaaaaap sunti,0.031720936,neutral speech
1100,1339005489057648640,nyinyir kesal politik seberang dukung setia joko widodo presiden ri suka kritisi tong kosong nyaring bunyi menghinah jabat salut kenegarawan jokowi,0.08622244,neutral speech
1101,1338681958004531200,pohon kencang angin tiup atas psi maju rakyat indonesia cinta dukung partai politik berani benar jujur dlm suasana prihatin pandemi virus corona ku kader pdi juang,-0.058502138,dangerous speech
1102,1337624757492097024,ajar polda metro jaya tahan rizieq polisi profesional begundal provokator hina simbol negara suka hasut rakyat ri mohon sabar tunggu hati panas kepala dingin,0.07884285,neutral speech
1103,1337176716020596742,hilang kesal dengar sek tolak virus corona emak lupa laksana protokol sehat disiplin,0.0849736,neutral speech
1104,1336662999084363782,suami takut istri sindir sindir dukung gugus tugas covid laksana protokol sehat disiplin,0.3225152,neutral speech
1105,1336305900684943362,sukses perintah joko widodo presiden ri pandemi covid laksana protokol sehat disiplin,0.2265771,neutral speech
1106,1335952769912504321,menjalanin alir pegang tangan percaya sukses berkat surga laksana protokol sehat disiplin pandemi covid,0.030837178,neutral speech
1107,1335561013916127234,sesal guna indonesia negara hukum terima kasih tegak hukum polisi proses hukum rakyat indonesia pandemi corona dukung gugus tugas covid laksana protokol sehat,-0.16748752,dangerous speech
1108,1335426460857688066,kpk pimpin firli sinar gebrak tangkap koruptor rakyat indonesia cinta kpk berkat,-0.047522485,dangerous speech
1109,1335032242662326273,niat perintah joko widodo ajak ikut vaksin covid pikir negatif dalih kelinci coba pikir salah sukses laksana vaksin covid sedia vaksin,0.7129992,neutral speech
1110,1334819917044957185,terima kasih polri tni kerja keras sia buru teroris tuntas ciduk rakyat indonesia cinta bangga tni polri lindung setia rakyat dukung gugus tugas covid laksana protokol keshatan disiplin,0.16885918,neutral speech
1111,1334328998801731586,menteri agama ri jenderal tni purn fachrul razi ketua ormas juang bravo galak hati lembut salju tokoh agama bijak kumpul massa tengah pandemi covid patuh protokol sehat,0.31035134,neutral speech
1112,1333598266257072131,kpk icw cegah berantas korupsi maksud nyata lbp menko maritim investasi himbauan mohon tafsir luhut binsar pandjaitan dukung setia kpk icw lembaga,-0.12729141,dangerous speech
1113,1333389995286020096,presiden ri joko widodo kutuk keras bunuh sigi sulawesi mohon rakyat indonesia mendo aparat aman polri tni bekuk teroris laku bunuh cepat paten laksana protokol sehat,0.10476452,neutral speech
1114,1333188048029245442,anjing ku bin nuh kaing kaing comberan mampus wassalam,-0.42309737,dangerous speech
1115,1333044285197873153,tabah pikul salib tantang mohon tunjuk ikut setia dukung perintah ri dlm polisi tni berdo a bantai ungkap teroris lumpuh,0.37078795,neutral speech
1116,1332890779665121280,hasil swab test covid takut publikasi arti hasil test repot jago unya mulut gede pa kabur malam rs masalah,-0.004190743,dangerous speech
1117,1332479866634006530,anak medan rindu makan medan susah medan makan bintaro jakarta mmm nikmat dukung protokol sehat covid disiplin,-0.12893751,dangerous speech
1118,1331997622064726020,akibat badai pandemi virus corona putus asa laksana protokol sehat disiplin,0.49983415,neutral speech
1119,1331816030339878913,jas merah lupa sejarah karno terang benderang rakyat indonesia edit edit kabur sejarah serah bangsa bangsa lestari jasa pahlawan megawati soekarnoputeri,-0.23201907,dangerous speech
1120,1331598085072384007,pandemi covid sumedang lucu lucu sono termehek mehek dukung laksana protokol sehat disiplin,0.21666434,neutral speech
1121,1330885458260234242,aduh sakit sakit malu dikit bantu sono gugus tugas covid lupa protokol sehat,0.10336053,neutral speech
1122,1330492567008518145,informasi kualitas fakta hoaxs hati filter fokus dukung gugus tugas covid laksana protokol sehat disiplin badai,-0.0808143,dangerous speech
1123,1330441653404962817,menghimbau luhut binsar pandjaitan menko maritim investasi amerika karantina mandiri percaya kembali ln china timur negara patuh protokol sehat lbp tim pimpin covid,-0.12388991,dangerous speech
1124,1330141836099391491,berani ramai main keroyok gilir lihat boneka harimau ngacir dukung gugus tugas covid laksana protokol sehat disiplin terima kasih hasil swab test keluarga negatif,0.38748622,neutral speech
1125,1329972196559572992,marwah tni turun turun baliho dukung kadrun stres bukti tni malalui pangdam jaya mayjen tni kang dudung abdurachman turun tangan takut brondok takut,0.5332606,neutral speech
1126,1329760788890877953,pangdam jaya may jend tni kang dudung abdurachman nuhun ungkap komandan hero rakyat berani komentar jadi maki sara ucap kotor fitnah teror laku,0.21426624,neutral speech
1127,1329643455308468224,sikap langka ambil panglima tinggi tni polri joko widodo presiden ri panglima tni jajar kapolri cegah bakar padam bakar bukti provokator tangkap,0.29416192,neutral speech
1128,1329313579305033728,anjing kaing kaing comberan wassalam,-0.56867623,dangerous speech
1129,1329300554552524812,anjing gonggong comberan mampus,-0.17137977,dangerous speech
1130,1329054541837336578,kyai teladan syukur indonesia cinta ideologi pancasila suasana pandemi dukung gugus tugas covid laksana protokol sehat disiplin,0.21545714,neutral speech
1131,1329032187891515392,kepala daerah profesor doktor rektor sama kumpul pilih kepala daerah kumpul kadrun langgar protokol sehat stres gabenar maklum menang sara ujar benci fitnah teror,-0.015162051,dangerous speech
1132,1328551885205172225,joko widodo presiden ri jadi hukum panglima sok coba jadi kuasa panglima tindak habis dukung gugus tugas covid laksana protokol sehat disiplin,-0.05394268,dangerous speech
1133,1328516091488870401,hari rakyat anies salah anies salah janji rumah rumah lapis banjir dan lain kerja kilah dlm salah rangkai benar dukung tugas polri sbg aman dan tertib masyarakat,-0.00799185,dangerous speech
