,ID,Tweets,clean_tweets,Social,Historical,Dehumanization,Accusation,Attack,Threat,Loyalty,severity,speech_category
848,1.40181E+18,@DalamIstana Ha ha ha MantapPaten Pak LBP mereka sekarang makin stresssssss sebentar lagi pada mati berdiri Barisan Sakit HatiKadrun2 maju terusssssss menuju Indonesia Maju MERDEKA.,mantap paten lbp stres sebentar mati diri baris sakit hati kadrun maju indonesia maju,0,0,1,1,0,0,0,0.295,hate speech
849,1.40181E+18,"R Kamil &amp; AHY boncengan naik motor maksudnya bahasa gestur dlm politik agar Rakyat melihat pasangan ini layak utk Pilpres 2024, Aku jadi tertawa termehek mehek itulah Rakyat yg dibahas Rakyat malahan motornya mereknya apa ? menunjukkan Rakyat malas ngomongin Pilpres MERDEKA.",r kamil ahy bonceng motor maksud bahasa gestur dlm politik rakyat pasang layak pilpres termehek mehek rakyat bahas rakyat motor merek rakyat malas bicara pilpres,1,0,0,0,0,0,0,0.335,neutral speech
850,1.40149E+18,"Bung Karno telah mengantarkan Rakyat Indonesiatercinta kepintu gerbang Kemerdekaan Republik Indonesia, terima kasih Proklamator Pahlawan Kemerdekaan JasaMu tdk pernah Kami lupakan MERDEKA.",karno antar rakyat indonesia cinta pintu gerbang merdeka republik indonesia terima kasih proklamator pahlawan merdeka jasa lupa,0,1,0,0,0,0,0,0.165,neutral speech
851,1.40134E+18,"Rebutmenangkanlah Hati Rakyat, Rakyat Indonesiatercinta yg minta/maunya 3 Priode bukan Kami ingat hanya 2 Lembaga di Indonesia yg namanya ada Rakyatnya DPR/MPR RI dengarlah Rakyat yg minta ya harus dipatuhi gitu saja kok repot Pak Joko Widodo diberkati Tuhan MERDEKA.",rebut menang hati rakyat rakyat indonesia cinta periode lembaga indonesia nama rakyat dpr mpr ri dengar rakyat patuh repot joko widodo berkat,1,0,0,0,0,0,0,0.335,neutral speech
852,1.40122E+18,"Rizal Ramli kapan ya sembuh dari fitnah memfitnah ha ha ha tong kosong jelek bunyinya, masih sakit masuk lagi ke RS Grogol ngeri kale nggak paten kau MERDEKA.",rizal ramli sembuh fitnah fitnah tong kosong jelek bunyi sakit masuk rs grogol ngeri kakak paten,0,0,0,1,0,0,0,0.23,abusive language
853,1.40121E+18,"Burung Beo Nias saja kalau diajar pintar banget, jadi Kita Manusia jgn malu2in ha ha ha, mari Kita laksanakan Protokol Kesehatan dan 3M dgn disiplin MERDEKA. https://t.co/vGFHSdsjq4",burung beo nias ajar pintar manusia malu in laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
854,1.40104E+18,@PartaiSocmed 100 utk Pak Firli ngapain debat sama pengangguran paling yg sakit gigi Barisan Sakit HatiKadrun2 ha ha ha MERDEKA.,firli sedang apa debat anggur sakit gigi baris sakit hati kadrun,0,0,1,1,0,0,0,0.295,hate speech
855,1.40099E+18,@jay_baraya AnjingKu jay terkaing kaing dicomberan mampus Wassalam.,anjing ku jay kaing kaing comberan mampus wassalam,0,0,1,0,0,0,0,0.065,abusive language
856,1.40081E+18,"Opung/Nenek gaul nggak dilarang, tapi sukseskan terusssssss Protokol Kesehatan dan 3M MERDEKA. https://t.co/dyDlRpf7JZ",opung nenek gaul larang sukses protokol sehat,1,0,0,0,0,0,0,0.335,neutral speech
857,1.40075E+18,"Mantap paten Pak Firli Ketua KPK tdk hadir ditantang debat, sudah betul itu emangnya pengangguran yg nggak punya kerjaan dijam kerja dan Kantor KPK bukan Stasion TV tapi tempat kerja utk Rakyat Indonesiatercinta MencegahMemberantas Korupsi sudalah jgn berpolitik MERDEKA.",mantap paten firli ketua kpk hadir tantang debat anggur kerja jam kerja kantor kpk stasion tv kerja rakyat indonesia cinta cegah berantas korupsi suda politik,1,0,0,0,0,0,0,0.335,neutral speech
858,1.4007E+18,@JohnySibuea @ItsMe_RBH AnjingKu @jhonysibuea makin tolol saja dicomberan ha ha ha manikotma ho.,anjing ku tolol comberan manikotma ho,0,0,1,0,0,0,0,0.065,abusive language
859,1.40063E+18,"Wawasan Kebangsaan itu baik sekali dan Aku salut sama KPK era Pak Firli dan kawan2 Maju terus, yg marah hanya Barisan Sakit HatiKadrun2, .Indonesiatercinta Ideologinya Pancasila dan Tegal lurus mempertahankan UUD 45 Bhineka Tunggal IkaNKRI Paten MERDEKA.",wawas bangsa salut kpk era firli kawan maju marah baris sakit hati kadrun indonesia cinta ideologi pancasila tegal lurus tahan uud bhineka tunggal ika nkri paten,1,0,1,1,0,0,0,0.63,dangerous speech
860,1.40025E+18,"Akhir2 ini Barisan Sakit HatiKadrun2 makin kalap dgn menjelek jelekan Ibu Megawati Soekarnoputri Ketua Umum PDI PerjuanganPresiden RI ke 5 dan Bpk Joko Widodo Presiden RI ke 7, terlihat jelas mereka akalnya makin kegerus dgn kedengkian yg akut  MERDEKA.",baris sakit hati kadrun kalap jelek jelek megawati soekarnoputri ketua pdi juang presiden ri joko widodo presiden ri akal gerus dengki akut,0,0,1,1,0,0,0,0.295,hate speech
861,1.40007E+18,"Ha ha ha betul juga tertawa Aku termehek mehek paten kali, jgn lupa laksana Protokol Kesehatan dan 3M dgn disiplin MERDEKA. https://t.co/Bql9j892Wj",termehek mehek paten lupa laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
862,1.39999E+18,"Pak Firli Bahuri Ketua Komisioner KPK maju terusssssss harumkan kembali nama baik KPK sbg Lembaga Pencegahan &amp; Pemberantasan Korupsi, Rakyat miskin krn kelakuan para Koruptor biarkan Barisan Sakit HatiKadrun2 ngedumel PatenMERDEKA.",firli bahuri ketua komisioner kpk maju harum nama kpk sbg lembaga cegah berantas korupsi rakyat miskin laku koruptor biar baris sakit hati kadrun ngedumel paten,1,0,1,1,0,0,0,0.63,dangerous speech
863,1.39991E+18,"KPK lahir diera Ibu Megawati Soekarnoputri Ketua Umum PDI PerjuanganPresiden RI ke 5, tujuan kelahirannya sangat didukung Rakyat Indonesiatercinta Mencegah &amp; Memberantas KORUPSI tapi dinodai Barisan Sakit HatiKadrun2 sekarang dibenahi Oleh Komisioner yg Baru MERDEKA.",kpk lahir era megawati soekarnoputri ketua pdi juang presiden ri tuju lahir dukung rakyat indonesia cinta cegah berantas korupsi noda baris sakit hati kadrun benah komisioner,1,0,1,1,0,0,0,0.63,dangerous speech
864,1.39969E+18,"Hey para lelaki waspadalah kalau sudah lansia biasanya lebih cepat pikun dari para wanita ha ha ha bisa di kerjain, sudah mari Kita Sukseskan terusssssss pelaksanaan Protokol Kesehatan dan 3M dgn disiplin MERDEKA. https://t.co/72TE76cAdn",hai lelaki waspada lanjut usia cepat pikun wanita kerjain sukses laksana protokol sehat disiplin,1,0,0,0,1,0,0,0.365,hate speech
865,1.39916E+18,@Roediy_33 Ha ha ha sakit jiwa nie rudi sy kacian deh,sakit jiwa rudi kakak,0,0,0,1,0,0,0,0.23,abusive language
866,1.39887E+18,"@AhmadHu59103763 Sudah fatal salahnya eh mau coba membela diri dasarkadrun ha ha ha, pengikutnya pake kaca mata kuda Sip deh.",fatal salah coba bela dasar kadrun ikut pa kaca mata kuda,0,0,1,0,0,0,1,0.175,hate speech
867,1.39862E+18,"Ini Babe mau order makanan atau mau bikin Pelayan Restauran pening ha ha ha, bocor halus kale  sudah mari Kita yg masih sehat Laksanakan Protokol Kesehatan dan 3M dgn disiplin dukung Pemerintahan Pak Joko Widodo menghadapi Pandemi COVID-19 dgn Semangat Kebersamaan MERDEKA. https://t.co/v4Evb6e4xK",babe order makan bikin layan restauran pening bocor halus kakak sehat laksana protokol sehat disiplin dukung perintah joko widodo pandemi covid semangat sama,1,0,0,0,0,0,0,0.335,neutral speech
868,1.39849E+18,"Apa yg dikatakan Mas Hasto Kristiyanto Sekjen PDI Perjuangan 100 benar banget ngapain Kader2 PD kebakaran jenggot, sudah berbenah saja nggak usah comel nanti Kader2nya  yg pernah dan bahkan menjadi residivis koruptor tertawa termehek mehek lanjutkan MERDEKA.",hasto kristiyanto sekjen pdi juang sedang apa kader bakar jenggot benah comel kader residivis koruptor termehek mehek lanjut,1,0,0,1,0,0,0,0.565,dangerous speech
869,1.39846E+18,"Langsung klarifikasi, dasar kadrunsudah melarang menyanyikan Lagu Kebangsaan Indonesia Raya pakai ayat2 lagi ha ha ha Rekaman anjurannya saja sudah  Terang Benderang karena itu jangan sembunyi dibalik agama Indonesiatercinta Ideologinya Pancasila MERDEKA.",klarifikasi dasar kadrun larang nyanyi lagu bangsa indonesia raya pakai ayat rekam anjur terang benderang sembunyi balik agama indonesia cinta ideologi pancasila,1,0,1,0,0,0,0,0.4,hate speech
870,1.39827E+18,"Kenapa pada tertawa pada sakit ya, karena itu tolong kalau sama Manula  bicara harus jelas biar tidak salah penafsiranya bisa jadi repot. Sudah mari Kita laksanakan terusssssss Protokol Kesehatan dan 3M dgn disiplin MERDEKA. https://t.co/sezRhRaKev",sakit manula bicara salah penafsiranya repot laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
871,1.39806E+18,"Selamat pagi dan pagi2 jgn langsung punya otak koror, yg penting Kita Sukseskan terusssssss Protokol Kesehatan dan lakukan 3M dgn disiplin MERDEKA. https://t.co/NlXv6x4YfS",selamat pagi pagi otak koror sukses protokol sehat laku disiplin,1,0,0,0,0,0,0,0.335,neutral speech
872,1.3975E+18,"Wow kreeeeeeen di Selandia Barudicintai krn itu Barisan Sakit HatiKadrun2 yg taunya hanya membenci dan menghina mestinya malu dong, sudah mari kita Sukseskan 3MProtokol Kesehatan dgn disiplin MERDEKA. https://t.co/fznyFFwMTI",kreeeeeeen selandia cinta baris sakit hati kadrun unya benci hina malu sukses protokol sehat disiplin,1,0,0,1,0,0,0,0.565,dangerous speech
873,1.39748E+18,"Tolong jgn libatkan Presiden RI ke 7 Bpk Joko Widodo ke polemik KPK, Beliau sangat menghormati Profesionalisme dan mari Kita hormati apa yg diputuskan KPK dgn melihat keputusan yg diambil secara paripurna oleh yg memiliki kewenangan MERDEKA.",libat presiden ri joko widodo polemik kpk hormat profesionalisme hormat putus kpk putus ambil paripurna milik wenang,1,0,0,0,0,0,0,0.335,neutral speech
874,1.3972E+18,100 utk Bapak Tua ini Sukses terusssssss Sehat selalu jgn lupa bernafas dan tentunya laksanakan Protokol Kesehatan dgn disiplin MERDEKA . https://t.co/yEh74gK1Gz,tua sukses sehat lupa nafas laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
875,1.3968E+18,"Mudah2an ini bukan krn Pandemi COVID-19, utk itu mari Kita semua Rakyat Indonesiatercinta jgn lupa 3M dan laksanakan Protokol Kesehatan dgn disiplin Paten MERDEKA. https://t.co/UH2lDgjjPW",mudah an pandemi covid rakyat indonesia cinta lupa laksana protokol sehat disiplin paten,1,0,0,0,0,0,0,0.335,neutral speech
876,1.39647E+18,"Akhir2 ini ramai hasil survei dan yg serunya siapa Calon Presiden RI 2024 dari PDI Perjuangan ha ha ha, Aku mohon Kita semua Keluarga Besar PDI Perjuangan dan Rakyat ygmencintai Ibu Megawati Soekarnoputri bersabar ya pasti yg terbaik yg akan ditugaskan Ketua Umum MERDEKA.",ramai hasil survei seru calon presiden ri pdi juang mohon keluarga pdi juang rakyat cinta megawati soekarnoputri sabar baik tugas ketua,1,0,0,0,0,0,0,0.335,neutral speech
877,1.39645E+18,"Ha ha ha dampak Pandemi COVID-19 banyak Warga Masyarakat pada pening, ya sudah mari Kita Sukseskan terusssssss dgn disiplin Protokol Kesehatan MERDEKA. https://t.co/iI9Gc9fTTz",dampak pandemi covid warga masyarakat pening sukses disiplin protokol sehat,1,0,0,0,0,0,0,0.335,neutral speech
878,1.39591E+18,"Tes Wawasan Kebangsaan harus dilakukan keseluruh Instansi setelah KPK sekarang menyusul BPJS, krn dgn bocornya data Kependudukan membuktikan Ekstrim Kiri dan Kanan sudah berada disemua tempat dan Kita Rakyat Indonesiatercinta harus mendukung TNI Polri BIN berperan MERDEKA.",tes wawas bangsa seluruh instansi kpk susul bpjs bocor data duduk bukti ekstrim kiri kanan semua rakyat indonesia cinta dukung tni polri bin peran,1,0,0,0,0,0,0,0.335,neutral speech
879,1.39589E+18,"Tunggu dulu dengar sampai selesai jangan GR Gede Rasa ha ha ha, sudah mari Kita Sukseskan terusssssss Protokol Kesehatan dgn disiplin Badai COVID-19 belum berlalu MERDEKA. https://t.co/rVMRphKljF",tunggu dengar selesai gede rasa gede sukses protokol sehat disiplin badai covid,1,0,0,0,0,0,0,0.335,neutral speech
880,1.39555E+18,"Zionis Nusantara kata PKS ha ha ha mau coba2 menari dgn menaikan Simpatik Rakyat isu konflik Israel dgn Palestine, sudahlah Rakyat Indonesiatercinta cerdas mencermati Politik Luar Negeri apalagi Presiden RI ke 7 Bpk Joko Widodo sangat tegas dgn pernyataannya MERDEKA.",zionis nusantara pks coba tari naik simpatik rakyat isu konflik israel palestine rakyat indonesia cinta cerdas cermat politik negeri presiden ri joko widodo nyata,1,0,0,0,0,0,0,0.335,neutral speech
881,1.39536E+18,Dalam ke hidupan ini apapun yg Kita kerjakan harus fokus kalau mau Sukses mari laksanakan terusssssss Protokol Kesehatan dgn disiplin MERDEKA. https://t.co/gPgGnNjBgh,hidup apa kerja fokus sukses laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
882,1.39532E+18,"Rocky Gerung yg dungu sok komentari Konflik Israel dgn Palestine, memojokan Pemerintahan Indonesiatercinta MERDEKA.",rocky gerung dungu sok komentar konflik israel palestine pojok perintah indonesia cinta,1,0,0,0,0,0,0,0.335,neutral speech
883,1.39528E+18,Tuhan tolong campur tangan agar IsraelPalestine dgn dukungan Negara2 di Dunia yg CintaDamai melaksanakan Gencatan Senjata mohon bantuanMu Tuhan MERDEKA .,campur tangan israel palestine dukung negara dunia cinta damai laksana gencat senjata mohon bantu,1,0,0,0,0,0,0,0.335,neutral speech
884,1.39428E+18,"Orang yg kreatif rata2 nantinya pasti sukses, Aku yakin Ibu/Inang ini juga,  Sukses terusssssss ya jgn lupa Protokol Kesehatan paten MERDEKA. https://t.co/o4hKeizK5Q",kreatif sukses inang sukses lupa protokol sehat paten,1,0,0,0,0,0,0,0.335,neutral speech
885,1.39392E+18,Ngopi nikmat banget setelah kerja keras membantu Pemerintahan Bpk Joko Widodo memasyarakatkan pentingnya melaksanakan Protokol Kesehatan bagi seluruh Rakyat Indonesiatercinta walau sudah divaksin 2X Kita harus tetap Waspada MERDEKA. https://t.co/A8SL60qUGz,ngopi nikmat kerja keras perintah joko widodo masyarakat laksana protokol sehat rakyat indonesia cinta vaksin x waspada,1,0,0,0,0,0,0,0.335,neutral speech
886,1.39377E+18,@fayruzfayqa kasihan anjingKu ini otaknya hanya jabatan ha ha ha Shalom.,kasihan anjing ku otak jabat,0,0,1,0,0,0,0,0.065,abusive language
887,1.39355E+18,"Ini fakta karena Itu Rakyat Indonesia sangatmencintai Bpk Joko Widodo Presiden RI ke 7 yg terusssssss bekerja utk Rakyat, mari Kita laksanakan Protokol Kesehatan dgn disiplin Badai Pandemi COVID-19 belum berlalu Tuhan tolong jgn tinggalkan Kami MERDEKA. https://t.co/QESO5D0Lbt",fakta rakyat indonesia cinta joko widodo presiden ri rakyat laksana protokol sehat disiplin badai pandemi covid tinggal,1,0,0,0,0,0,0,0.335,neutral speech
888,1.39276E+18,Harus bangga punya Anak yg benar cara berpikirnya tolong didengar anjurannya dan mari bangun laksanakan Protokol Kesehatan dgn disiplin ingat Pandemi COVID-19 belum berlalu MERDEKA. https://t.co/Y25gBAeg4T,bangga anak pikir dengar anjur bangun laksana protokol sehat disiplin pandemi covid,1,0,0,0,0,0,0,0.335,neutral speech
889,1.39263E+18,@Repal82663736 anjingKu repal makin stresssssss dicomberan Wassalam.,anjing ku repal stres comberan wassalam,0,0,1,0,0,0,0,0.065,abusive language
890,1.39247E+18,"Dampak pandemi COVID-19 bermacam macam, karena itu laksanakan Protokol Kesehatan dgn disiplin urusan Nikah sabar nggak usah diburu MERDEKA. https://t.co/PkVQg8iCpy",dampak pandemi covid laksana protokol sehat disiplin urus nikah sabar buru,1,0,0,0,0,0,0,0.335,neutral speech
891,1.39247E+18,"Dampak Pandemi COVID-19 bermacam macam, krn itu yg penting laksanakan dulu Protokol Kesehatan dgn disiplin urusan mau nikah sabar ya MERDEKA.",dampak pandemi covid laksana protokol sehat disiplin urus nikah sabar,1,0,0,0,0,0,0,0.335,neutral speech
892,1.39234E+18,"Tenaga Kerja Asing masuk ke Indonesia krn mau bekerja utk mengamankan Investasinya yg sudah terlanjur di Indonesia, jadi tolong Barisan Sakit HatiKadrun2 jgn banyak bacot dan jgn tunjukan mutu kwalitasMu dgn membandingkan yg Mudik Lebaran ya nggak nyambung dungu MERDEKA .",tenaga kerja asing masuk indonesia aman investasi lanjur indonesia baris sakit hati kadrun banyak bicara tunjuk mutu kwalitasmu banding mudik lebaran nyambung dungu,1,0,1,1,0,0,0,0.63,dangerous speech
893,1.39209E+18,"Hiburan menyambut Lebaran, Mohon maaf Lahir Bathin mari Sukseskan terusssssss Pelaksanaan Protokol  Kesehatan dgn disiplin MERDEKA. https://t.co/SrpDzWaHyi",hibur sambut lebaran mohon af lahir bathin sukses laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
894,1.39192E+18,@Taufik02651450 eh AnjingKu taufik terkaing kaing dicomberan ha ha Wassalam.,anjing ku taufik kaing kaing comberan wassalam,0,0,1,0,0,0,0,0.065,abusive language
895,1.39192E+18,@Harimau74353598 anjing ini menggonggong dari comberan ha ha ha mampuslah kau Wassalam.,anjing gonggong comberan mampus wassalam,0,0,1,0,0,0,0,0.065,abusive language
896,1.39175E+18,"Wanita jgn dilawan ingat walaupun hatinya selembut salju tapi jgn sampai Dia marah apapun bisa terjadi, sudah mari bersama Kita laksanakan Protokol Kesehatan Presiden RI ke 7 Bpk Joko Widodo dan Jajarannya telah bekerja keras Pandemi COVID-19 belum berlalu MERDEKA. https://t.co/teExsOvKbD",wanita lawan hati lembut salju marah apa laksana protokol sehat presiden ri joko widodo jajar keras pandemi covid,1,0,0,0,1,0,0,0.365,hate speech
897,1.39156E+18,"Kalau Pak Joko Widodo Presiden RI yg ngomong itu fatal salahnya tdk pada tempatnya, tapi kalau HRS UAS TZul dan masih banyak lagi junjungan kalian kerjaannya ngomongngin  SARA Ujaran Kebencian Fitnah eh bacot kalian pada diam ha ha ha dasar Barisan Sakit HatiKadrun MERDEKA.",joko widodo presiden ri bicara fatal salah uas tzul junjung kerja ngomongngin sara ujar benci fitnah banyak bicara diam dasar baris sakit hati kadrun,1,0,1,1,0,0,0,0.63,dangerous speech
898,1.39137E+18,"Suami buaya belagak sedih tapi kelakuan edaaaaaaan ngeri X, jgn ditiru   sudah mari Kita laksanakan Protokol Kesehatan dgn disiplin Pandemi COVID-19 belum berlalu MERDEKA. https://t.co/j5QwTqPedp",suami tidak setia bagak sedih laku edaaaaaaan ngeri x tiru laksana protokol sehat disiplin pandemi covid,1,0,0,0,0,0,0,0.335,neutral speech
899,1.39122E+18,"Dasar pada stresssssss nggak bisa cari kelemahan Presiden RI ke 7 Bpk Joko Widodo yg sangat dicintaiRakyatnya, Barisan Sakit HatiKadrun kebakaran jenggot mengenai itu tu acara Menteri Perdagangan lupa ya sekarang Bulan Puasa jgn apa2 marah nanti batal puasanya MERDEKA.",dasar stres cari lemah presiden ri joko widodo cinta rakyat baris sakit hati kadrun bakar jenggot tu menteri dagang lupa puasa marah batal puasa,0,0,1,1,0,0,0,0.295,hate speech
900,1.39101E+18,"Selain melaksanakan Protokol Kesehatan dgn disiplin, bersih penting krn itu tolong Kita harus mandi sehari 2X dan kalau perlu 3X MERDEKA https://t.co/01QiPPtOsK",laksana protokol sehat disiplin bersih mandi x x,1,0,0,0,0,0,0,0.335,neutral speech
901,1.39066E+18,Tolonglah Kita semua Rakyat Indonesiatercinta tetap disiplin melaksanakan Protokol Kesehatan dan memohon Kepada Yang Maha Kuasa Tuhan Pandemi COVID-19 Cepat Berlalu MERDEKA. https://t.co/dLPdF1zFKG,rakyat indonesia cinta disiplin laksana protokol sehat mohon maha kuasa pandemi covid cepat,1,0,0,0,0,0,0,0.335,neutral speech
902,1.39029E+18,"Apapun Dia adalah Wanita tolong jaga perasaannya kalau berani berduaduaan semobil itu sama saja sudah memberi pengharapan ha ha ha racain digampar dan dipelototin walaupun matanya tdk melotot, mari Sukseskan terusssssss Protokol Kesehatan laksanakan dgn disiplin MERDEKA. https://t.co/lY5xG5lX9S",apa wanita jaga rasa berani berduaduaan mobil harap cain gampar dipelototin mata melotot sukses protokol sehat laksana disiplin,1,0,0,0,1,0,0,0.365,hate speech
903,1.38992E+18,"Gembira tdk dilarang tapi hrs hati2 lihat depan belakang kiri kanan atas bawa2 yg jelas fokus ini akibatnya kalau lalai ha ha ha, mari laksanakan Protokol Kesehatan dgn disiplin Paten MERDEKA. https://t.co/4Q5OjvoSvO",gembira larang hati lihat kiri kanan bawa fokus akibat lalai laksana protokol sehat disiplin paten,1,0,0,0,0,0,0,0.335,neutral speech
904,1.38957E+18,"Waspada waspada waspadalah jadi hati2 mata hrs dijaga gunakan indra ke 6 ha ha ha akhirnya begini jadinya, sudah laksanakan Protokol Kesehatan dgn disiplin Paten MERDEKA. https://t.co/l0rFFOadil",waspada waspada waspada hati mata jaga indra laksana protokol sehat disiplin paten,1,0,0,0,0,0,0,0.335,neutral speech
905,1.38916E+18,Hati2 diatas langit masih ada langit jgn mengganggu yg tdk perlu diganggu krn itu Siapapun harus tetap rendah hati mari dukung terusssssss Pelaksanaan Protokol Kesehatan dgn disiplin Badai Pandemi COVID-19 belum berlalu MERDEKA. https://t.co/DSA45suvJM,hati atas langit langit ganggu ganggu rendah hati dukung laksana protokol sehat disiplin badai pandemi covid,1,0,0,0,0,0,0,0.335,neutral speech
906,1.38882E+18,Terima kasih Tuhan yg telah mengirim Bpk Joko Widodo 2 Priode melalui Pemilu dipilih Rakyat Suara Rakyat Suara Tuhan Presiden RI ke 7 yg dgn penuh lemah lembut jujur &amp; tegas Memimpin Indonesiatercinta dan sekarang Kita hidup tenang MERDEKA. https://t.co/vSE1k4CLi3,terima kasih kirim joko widodo periode milu pilih rakyat rakyat presiden ri penuh lemah lembut jujur pimpin indonesia cinta tenang,1,0,0,0,0,0,1,0.445,hate speech
907,1.38854E+18,"Selamat berjuang Patriot2 Sejati ditanah Papuatercinta dan tolong jaga Rakyat utk melaksanakan Protokol Kesehatan dgn disiplin, mereka sangat setia bersama Kita mempertahankan NKRI dari gangguan Teroris KKB MERDEKA. https://t.co/sElcngbHtS",selamat juang patriot sejati tanah papua cinta jaga rakyat laksana protokol sehat disiplin setia tahan nkri ganggu teroris kkb,0,0,0,0,0,1,0,0.065,hate speech
908,1.38834E+18,Ha ha ha partai2 yg semakin tdk jelas di Pemilu 2024 kalap dgn beberapa kadernya sibuk membela yg dilabelkan Pemerintah sebagai Teroris baik itu yg di JakartaPapua agar pendukung teroris nanti memilih partainya makin jelas jeroannya MERDEKA.,partai milu kalap kader sibuk bela label perintah teroris jakarta papua dukung teroris pilih partai jeroan,0,0,0,0,0,1,0,0.065,hate speech
909,1.38811E+18,"Ada ada saja nie anak kecil2 sudah tau THR ha ha ha, mari Sukseskan terusssssss Protokol Kesehatan laksanakan dgn disiplin Penerintahan Bpk Joko Widodo dan Jajarannya sudah bekerja keras MERDEKA. https://t.co/hSGUZmNxSX",anak thr sukses protokol sehat laksana disiplin penerintahan joko widodo jajar keras,1,0,0,0,0,0,0,0.335,neutral speech
910,1.38779E+18,"Ha ha ha hiburan malam membuat Kita tertawa termehek mehek, walaupun salah Doi tidak menyerah terus berusaha biar benar ucapannya dan mari Kita Sukseskan pelaksanaan Protokok Kesehatan dgn disiplin MERDEKA. https://t.co/uELxgKgFRt",hibur malam termehek mehek salah do i serah usaha ucap sukses laksana protokok sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
911,1.38764E+18,"KKB tegas Aku katakan yg mereka lakukan di Papua  perbuatan Teroris tolong jgn berdialog dgn segelintir Teroris KKB, Rakyat PapuaCinta Damai Bpk Joko Widodo Presiden RI ke 7 Rakyat Indonesiatercinta bersama Pak JOKOWI maju terusssssss menuju Indonesia Maju MERDEKA.",kkb laku papua buat teroris dialog gelintir teroris kkb rakyat papua cinta damai joko widodo presiden ri rakyat indonesia cinta jokowi maju indonesia maju,1,0,0,0,0,1,0,0.4,hate speech
912,1.38738E+18,"Ini pencerahan yg sangat baik utk Kita semua dari Ustadz teladanilah walaupun Sepasang Kucing krn keteladanan dari manapun selama itu baik hrs dicontoh, mari laksanakan terusssssss Protokol Kesehatan dgn disiplin waspadai Pandemi COVID-19 MERDEKA. https://t.co/JO0hzQweEr",cerah ustadz teladan pasang kucing teladan mana contoh laksana protokol sehat disiplin waspada pandemi covid,1,0,0,0,0,0,0,0.335,neutral speech
913,1.38708E+18,"Akhirnya kejadiankan tdk ada kata terlambat, mari bersabar tunggu hasil kerja Pihak Kepolisian yg berwenang sbg Kamtibmas bertugas dan silahkan Tim Kuasa Hukumnya mengambil langkah hukum dan sambil menunggu Kita laksanakan terusssssss Protokol Kesehatan dgn disiplin MERDEKA. https://t.co/Vco11aUqeF",jadi lambat sabar tunggu hasil kerja polisi wenang sbg aman dan tertib masyarakat tugas silah tim kuasa hukum langkah hukum tunggu laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
914,1.38686E+18,Sudah biar tdk sendi rian dukung terusssssss Pemerintahan Bpk Joko Widodo Presiden RI ke 7 laksanakan Protokol Kesehatan dgn disiplin Badai Virus Corona belum berlalu MERDEKA. https://t.co/FvT1eO3Mpu,sendi rian dukung perintah joko widodo presiden ri laksana protokol sehat disiplin badai virus corona,1,0,0,0,0,0,0,0.335,neutral speech
915,1.38631E+18,"Karena itu hidup ini jgn cari penyakit, sudah dukung saja Pemerintah mencegah Pandemi COVID-19 laksanakan Protokol Kesehatan dgn disiplin MERDEKA. https://t.co/5G2Q5M63Zl",cari sakit dukung perintah cegah pandemi covid laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
916,1.38558E+18,"Anwar Abbas komentarlah dgn akal sehat, tolong jgn kau nodai MUI dgn gaya bicara penuh Kebencian dan SARA mulutMu HarimauMu jgn kaitkan dgn Bpk Kapolri Jenderal Polisi Drs Listyo Sigit Prabowo M Si yg sangat Arif dan bijaksana selalu mengedepankan Hukum sbg Panglima MERDEKA.",anwar abbas komentar akal sehat noda mui gaya bicara penuh benci sara mulut harimau kait kapolri jenderal polisi drs listyo sigit prabowo arif bijaksana depan hukum sbg panglima,1,0,0,1,0,0,0,0.565,dangerous speech
917,1.38481E+18,"Selamat Hati Ulang Tahun Ibu Kartini, tolong ingatkan Anak2 Kita Pahlawan2 Nasional yg telah Berjasa utk Indonesia tercinta jgn sampai terlupakan,  juga ingatkan mulai dari Keluarga Tetangga Lingkungan dan Warga Masyarakat Disiplin melaksanakan Protokol Kesehatan MERDEKA. https://t.co/8UTeB0g7xU",selamat hati ulang kartini ingat anak pahlawan nasional jasa indonesia cinta lupa ingat keluarga tetangga lingkung warga masyarakat disiplin laksana protokol sehat,1,0,0,0,0,0,0,0.335,neutral speech
918,1.38475E+18,"Mereka semakin lucu ya, pada sok tau ngomongngin Reshuffle dan Menteri/Pembantu Prsiden menurut Barisan Sakit HatiKadrun2 semua yg masuk nominasi  mau diganti Tokoh2 yg mereka tdk senang atau musuh politiknya ha ha ha tertawa Aku termehek mehek MERDEKA.",lucu sok ngomongngin reshuffle menteri bantu prsiden baris sakit hati kadrun masuk nominasi ganti tokoh senang musuh politik termehek mehek,1,0,1,1,0,0,0,0.63,dangerous speech
