,ID,Tweet Time,Convo ID,Likes Count,Retweets Count,Tweets,Tweets(rendered),in_reply_to_tweet_id,in_reply_to,User,User Location,Followers Count,Followings Count,Likes Count,Tweets Count,clean_tweets,clean_tweets_len,Month,social,historical,dehumanization,accusation,attack,loyalty,threat,Tweets
1954,1413639675311316992,2021-07-09 23:22:17,1413639675311316992,0,0,"@74MahlukHalus Ha ha ha makin gila kacian deh, Pak Joko Widodo Presiden RI dilawan nyungsep emangnya Rakyat Indonesiatercinta tk parkir nie ye mundur2 kacian deh kau tolol Sip deh.","@74MahlukHalus Ha ha ha makin gila kacian deh, Pak Joko Widodo Presiden RI dilawan nyungsep emangnya Rakyat Indonesiatercinta tk parkir nie ye mundur2 kacian deh kau tolol Sip deh.",,,ruhutsitompul,Jakarta,2341626,194783,3635,22685,gila kakak joko widodo presiden ri lawan nyungsep rakyat indonesia cinta tk parkir mundur kakak tolol,16,July,0,0,0,0,0,0,0,"@74MahlukHalus Ha ha ha makin gila kacian deh, Pak Joko Widodo Presiden RI dilawan nyungsep emangnya Rakyat Indonesiatercinta tk parkir nie ye mundur2 kacian deh kau tolol Sip deh."
1955,1413539484629622785,2021-07-09 16:44:10,1413539484629622785,2,0,@YanHarahap Presiden RI Pak Joko Widodo terusssssss bekerja ngurusi Rakyatnyatercinta menghadapi Pandemi COVID-19 eh krn tdk tau apa yg mau dikerjakan selain NyinyirNgebacot sesama Kader partai besan PD dan PAN mulai main sindir mengenai Ide RS Pejabat/VIP horeee MERDEKA .,@YanHarahap Presiden RI Pak Joko Widodo terusssssss bekerja ngurusi Rakyatnyatercinta menghadapi Pandemi COVID-19 eh krn tdk tau apa yg mau dikerjakan selain NyinyirNgebacot sesama Kader partai besan PD dan PAN mulai main sindir mengenai Ide RS Pejabat/VIP horeee MERDEKA .,,,ruhutsitompul,Jakarta,2341626,194783,3635,22685,presiden ri joko widodo ngurusi rakyat cinta pandemi covid nyinyir ngebacot kader partai besan pan main sindir ide rs jabat vip horeee,22,July,0,0,0,0,0,0,0,@YanHarahap Presiden RI Pak Joko Widodo terusssssss bekerja ngurusi Rakyatnyatercinta menghadapi Pandemi COVID-19 eh krn tdk tau apa yg mau dikerjakan selain NyinyirNgebacot sesama Kader partai besan PD dan PAN mulai main sindir mengenai Ide RS Pejabat/VIP horeee MERDEKA .
1956,1413499335505899531,2021-07-09 14:04:37,1413499335505899531,166,13,Adik ini juga yg betul dalam menghadapi Pandemi COVID-19 dan mendukung PPKM Darurat Pemerintah yg sudah dan sedang bekerja keras utk Rakyattercinta dari pada seperti mereka BSHKadrun2 yg taunya hanya Nyinyir &amp; Ngebacot dgn congornya yg bau ha ha ha Paten MERDEKA. https://t.co/QvVc1h2JVD,Adik ini juga yg betul dalam menghadapi Pandemi COVID-19 dan mendukung PPKM Darurat Pemerintah yg sudah dan sedang bekerja keras utk Rakyattercinta dari pada seperti mereka BSHKadrun2 yg taunya hanya Nyinyir &amp; Ngebacot dgn congornya yg bau ha ha ha Paten MERDEKA. https://t.co/QvVc1h2JVD,,,ruhutsitompul,Jakarta,2341626,194783,3635,22685,adik pandemi covid dukung ppkm darurat perintah keras rakyat cinta bsh kadrun unya nyinyir ngebacot mulut paten,17,July,0,0,1,0,0,0,0,Adik ini juga yg betul dalam menghadapi Pandemi COVID-19 dan mendukung PPKM Darurat Pemerintah yg sudah dan sedang bekerja keras utk Rakyattercinta dari pada seperti mereka BSHKadrun2 yg taunya hanya Nyinyir &amp; Ngebacot dgn congornya yg bau ha ha ha Paten MERDEKA. https://t.co/QvVc1h2JVD
1957,1413405674264928258,2021-07-09 7:52:27,1413405674264928258,39,4,"@YRadianto 100 utk Anda @YRadianto Sukses terusssssssss ya, modal mereka hanya Congor dgn nyinyirngebacot Sip deh.","@YRadianto 100 utk Anda @YRadianto Sukses terusssssssss ya, modal mereka hanya Congor dgn nyinyirngebacot Sip deh.",,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,sukses terusssssssss modal mulut nyinyir ngebacot,6,July,0,0,0,0,0,0,0,"@YRadianto 100 utk Anda @YRadianto Sukses terusssssssss ya, modal mereka hanya Congor dgn nyinyirngebacot Sip deh."
1958,1413349960964182023,2021-07-09 4:11:04,1413349960964182023,1,0,@geloraco Ha ha ha siganteng kasih komentar ya tambah ganteng Sip deh.,@geloraco Ha ha ha siganteng kasih komentar ya tambah ganteng Sip deh.,,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,siganteng kasih komentar ganteng,4,July,0,0,0,0,0,0,0,@geloraco Ha ha ha siganteng kasih komentar ya tambah ganteng Sip deh.
1959,1413348981015412739,2021-07-09 4:07:10,1413348981015412739,1,0,"@NKRI_NTBSasambo ini tambah lagi orang sakit kasih komentar, masuk lagi RS di NTB ha ha ha kacian deh.","@NKRI_NTBSasambo ini tambah lagi orang sakit kasih komentar, masuk lagi RS di NTB ha ha ha kacian deh.",,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,sakit kasih komentar masuk rs ntb kakak,7,July,0,0,0,0,0,0,0,"@NKRI_NTBSasambo ini tambah lagi orang sakit kasih komentar, masuk lagi RS di NTB ha ha ha kacian deh."
1960,1413348250661183488,2021-07-09 4:04:16,1412993246943277056,1,0,@Ratmangondhez1 @MAbdulQohar2 @YardiHamzah Ngaca sebelum komentar ha ha ha tolol banget kacian deh.,@Ratmangondhez1 @MAbdulQohar2 @YardiHamzah Ngaca sebelum komentar ha ha ha tolol banget kacian deh.,1.41E+18,https://twitter.com/Ratmangondhez1,ruhutsitompul,Jakarta,2341627,194783,3635,22685,ngaca komentar tolol kakak,4,July,0,0,0,0,0,0,0,@Ratmangondhez1 @MAbdulQohar2 @YardiHamzah Ngaca sebelum komentar ha ha ha tolol banget kacian deh.
1961,1413317285054337026,2021-07-09 2:01:13,1413317285054337026,2,1,@panca66 Gimana ya makin tolol saja Sepak Bola pemainnya bisa mengobok obok Negara ha ha ha dasar sigagap Sip deh.,@panca66 Gimana ya makin tolol saja Sepak Bola pemainnya bisa mengobok obok Negara ha ha ha dasar sigagap Sip deh.,,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,tolol sepak bola main kobok obok negara dasar sigagap,9,July,0,0,0,0,0,0,0,@panca66 Gimana ya makin tolol saja Sepak Bola pemainnya bisa mengobok obok Negara ha ha ha dasar sigagap Sip deh.
1962,1413315514596614149,2021-07-09 1:54:11,1413315514596614149,4,0,@geloraco Tambah lagi orang gila masuk lagi RS Grogol ha ha ha oligarki nie ya kcian deh.,@geloraco Tambah lagi orang gila masuk lagi RS Grogol ha ha ha oligarki nie ya kcian deh.,,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,gila masuk rs grogol oligarki,5,July,0,0,0,0,0,0,0,@geloraco Tambah lagi orang gila masuk lagi RS Grogol ha ha ha oligarki nie ya kcian deh.
1963,1413160450569564163,2021-07-08 15:38:01,1413160450569564163,92,14,"Sudah betul itu dirumah saja selama PPKM Darurat tapi pikiran harus bersih jgn menghayal walau menghayal tdk dilarang kalau ketahuan ya begini akibatnya dihajar Malampir eh Istri.
Mari laksanakan Protokol Kesehatan dan 5M dgn disiplin MERDEKA. https://t.co/5JjxmnlaXV","Sudah betul itu dirumah saja selama PPKM Darurat tapi pikiran harus bersih jgn menghayal walau menghayal tdk dilarang kalau ketahuan ya begini akibatnya dihajar Malampir eh Istri.
Mari laksanakan Protokol Kesehatan dan 5M dgn disiplin MERDEKA. https://t.co/5JjxmnlaXV",,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,rumah ppkm darurat pikir bersih menghayal menghayal larang tahu akibat hajar lampir istri laksana protokol sehat disiplin,17,July,0,0,0,0,0,0,0,"Sudah betul itu dirumah saja selama PPKM Darurat tapi pikiran harus bersih jgn menghayal walau menghayal tdk dilarang kalau ketahuan ya begini akibatnya dihajar Malampir eh Istri.
Mari laksanakan Protokol Kesehatan dan 5M dgn disiplin MERDEKA. https://t.co/5JjxmnlaXV"
1964,1413143758233690119,2021-07-08 14:31:41,1413097040939155458,8,0,@Sari15Wardani AnjingKu ambarsari terkaing kaing dicomberan ha ha ha mampuslah kau sari Sip deh.,@Sari15Wardani AnjingKu ambarsari terkaing kaing dicomberan ha ha ha mampuslah kau sari Sip deh.,1.41E+18,https://twitter.com/Sari15Wardani,ruhutsitompul,Jakarta,2341627,194783,3635,22685,anjing ku ambarsari kaing kaing comberan mampus sari,8,July,0,0,1,0,0,0,0,@Sari15Wardani AnjingKu ambarsari terkaing kaing dicomberan ha ha ha mampuslah kau sari Sip deh.
1965,1413102042063663110,2021-07-08 11:45:55,1413102042063663110,2,0,@peni_me masih saja rakus jabatan ha ha ha sudah tolol pengangguran lagi kacian deh mampuslah kau peni Sip deh.,@peni_me masih saja rakus jabatan ha ha ha sudah tolol pengangguran lagi kacian deh mampuslah kau peni Sip deh.,,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,rakus jabat tolol anggur kakak mampus peni,7,July,0,0,0,0,0,0,0,@peni_me masih saja rakus jabatan ha ha ha sudah tolol pengangguran lagi kacian deh mampuslah kau peni Sip deh.
1966,1413097040939155458,2021-07-08 11:26:03,1413097040939155458,1070,118,"Partai Demokrat pada marah nie ye karena Aku katakan tolol ha ha ha tolol banget, kasih contohnya Sekolah naik kelas dan tinggal kelas sich kelihatan telmi telat mikir gimana mau Capres atau Wapres sudahlah baik2 saja duduk diboncengan jgn Nyinyir Ngebacot Paten MERDEKA.","Partai Demokrat pada marah nie ye karena Aku katakan tolol ha ha ha tolol banget, kasih contohnya Sekolah naik kelas dan tinggal kelas sich kelihatan telmi telat mikir gimana mau Capres atau Wapres sudahlah baik2 saja duduk diboncengan jgn Nyinyir Ngebacot Paten MERDEKA.",,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,partai demokrat marah tolol tolol kasih sekolah kelas kelas telat pikir lambat mikir capres wapres duduk bonceng nyinyir ngebacot paten,20,July,0,0,0,0,0,0,0,"Partai Demokrat pada marah nie ye karena Aku katakan tolol ha ha ha tolol banget, kasih contohnya Sekolah naik kelas dan tinggal kelas sich kelihatan telmi telat mikir gimana mau Capres atau Wapres sudahlah baik2 saja duduk diboncengan jgn Nyinyir Ngebacot Paten MERDEKA."
1967,1413036903662641153,2021-07-08 7:27:05,1413036903662641153,2055,403,"NRAB pasangan IstriSuami dlm Kasus Narkoba ditangkap Polisi Jajaran Polda Metro Jaya, Pak Polisi semua sama didepan Hukum, Kenapa   dlm Konfrensi Presnya tdk dihadapkan Kepada Wartawan agar bisa diliput ditonton Masyarakat seperti Kasus2 Publik Figur lainnya MERDEKA.","NRAB pasangan IstriSuami dlm Kasus Narkoba ditangkap Polisi Jajaran Polda Metro Jaya, Pak Polisi semua sama didepan Hukum, Kenapa   dlm Konfrensi Presnya tdk dihadapkan Kepada Wartawan agar bisa diliput ditonton Masyarakat seperti Kasus2 Publik Figur lainnya MERDEKA.",,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,nr ab pasang istri suami dlm narkotika psikotropika dan obat larang tangkap polisi jajar polda metro jaya polisi depan hukum dlm konfrensi pres hadap wartawan liput tonton masyarakat publik figur,30,July,0,0,0,0,0,0,0,"NRAB pasangan IstriSuami dlm Kasus Narkoba ditangkap Polisi Jajaran Polda Metro Jaya, Pak Polisi semua sama didepan Hukum, Kenapa   dlm Konfrensi Presnya tdk dihadapkan Kepada Wartawan agar bisa diliput ditonton Masyarakat seperti Kasus2 Publik Figur lainnya MERDEKA."
1968,1412993246943277056,2021-07-08 4:33:36,1412993246943277056,1412,182,"Yang mengatakan permasalahan Pandemi COVID-19 hanya Nyinyir &amp; Ngebacot tdk memberi Solusi tapi menggiring Pemerintahan Bpk Joko Widodo salah, terlihat kebenciannya yg tdk terukur menyamakan dgn Sekolah  contoh Naik Kelas dan turun Kelas malu dong kelihatan tololnya  MERDEKA","Yang mengatakan permasalahan Pandemi COVID-19 hanya Nyinyir &amp; Ngebacot tdk memberi Solusi tapi menggiring Pemerintahan Bpk Joko Widodo salah, terlihat kebenciannya yg tdk terukur menyamakan dgn Sekolah  contoh Naik Kelas dan turun Kelas malu dong kelihatan tololnya  MERDEKA",,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,masalah pandemi covid nyinyir ngebacot solusi giring perintah joko widodo salah benci ukur sama sekolah kelas turun kelas malu tolol,20,July,0,0,0,0,0,0,0,"Yang mengatakan permasalahan Pandemi COVID-19 hanya Nyinyir &amp; Ngebacot tdk memberi Solusi tapi menggiring Pemerintahan Bpk Joko Widodo salah, terlihat kebenciannya yg tdk terukur menyamakan dgn Sekolah  contoh Naik Kelas dan turun Kelas malu dong kelihatan tololnya  MERDEKA"
1969,1412988074188021761,2021-07-08 4:13:03,1412988074188021761,1,0,@Umar_Chelsea_75 emangnya selama ini tdk cepat dan benar Kerja Keras Pak   Joko Widodo sudah baik2 saja kau duduk diboncengan nggak usah ngebacot terusssssssss thanks Wassalam.,@Umar_Chelsea_75 emangnya selama ini tdk cepat dan benar Kerja Keras Pak   Joko Widodo sudah baik2 saja kau duduk diboncengan nggak usah ngebacot terusssssssss thanks Wassalam.,,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,cepat kerja keras joko widodo duduk bonceng ngebacot terusssssssss terima kasih wassalam,12,July,0,0,0,0,0,0,0,@Umar_Chelsea_75 emangnya selama ini tdk cepat dan benar Kerja Keras Pak   Joko Widodo sudah baik2 saja kau duduk diboncengan nggak usah ngebacot terusssssssss thanks Wassalam.
1970,1412944860982562820,2021-07-08 1:21:20,1412944860982562820,1,0,"@rmol_id Silahkan mundur saja, Kita tunggu ha ha ha Sampah ngapain bersama Orang2 Tulus bekerja maju terus Pak Joko Widodo Presiden RI yg sangat dicintaiRakyat Indonesia Paten MERDEKA.","@rmol_id Silahkan mundur saja, Kita tunggu ha ha ha Sampah ngapain bersama Orang2 Tulus bekerja maju terus Pak Joko Widodo Presiden RI yg sangat dicintaiRakyat Indonesia Paten MERDEKA.",,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,silah mundur tunggu sampah sedang apa tulus maju joko widodo presiden ri cinta rakyat indonesia paten,16,July,0,0,0,0,0,0,0,"@rmol_id Silahkan mundur saja, Kita tunggu ha ha ha Sampah ngapain bersama Orang2 Tulus bekerja maju terus Pak Joko Widodo Presiden RI yg sangat dicintaiRakyat Indonesia Paten MERDEKA."
1971,1412943926537818112,2021-07-08 1:17:37,1412943926537818112,1,0,"@74MahlukHalus Marah nie ye ha ha ha kau yg super dungu, sudah sarapan ? jangan2 sarapan pun kau susah racain Sip deh.","@74MahlukHalus Marah nie ye ha ha ha kau yg super dungu, sudah sarapan ? jangan2 sarapan pun kau susah racain Sip deh.",,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,marah super dungu sarap sarap susah cain,7,July,0,0,0,0,0,0,0,"@74MahlukHalus Marah nie ye ha ha ha kau yg super dungu, sudah sarapan ? jangan2 sarapan pun kau susah racain Sip deh."
1972,1412939265760120833,2021-07-08 0:59:06,1412939265760120833,1,0,@YanHarahap ya nasib kau lah krn itu jgn nyinyir dan ngebacot terusssssssss tinggal tunggu giliran YH yg congornya bau menghina Presiden RI Bpk Joko Widodo yg sangat dicintaiRakyat Indonesia yg waras &amp; cerdas sedang Kerja Keras menghadapi Pandemi COVID-19 Paten MERDEKA.,@YanHarahap ya nasib kau lah krn itu jgn nyinyir dan ngebacot terusssssssss tinggal tunggu giliran YH yg congornya bau menghina Presiden RI Bpk Joko Widodo yg sangat dicintaiRakyat Indonesia yg waras &amp; cerdas sedang Kerja Keras menghadapi Pandemi COVID-19 Paten MERDEKA.,,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,nasib nyinyir ngebacot terusssssssss tunggu gilir yh mulut hina presiden ri joko widodo cinta rakyat indonesia waras cerdas kerja keras pandemi covid paten,23,July,0,0,0,0,0,0,0,@YanHarahap ya nasib kau lah krn itu jgn nyinyir dan ngebacot terusssssssss tinggal tunggu giliran YH yg congornya bau menghina Presiden RI Bpk Joko Widodo yg sangat dicintaiRakyat Indonesia yg waras &amp; cerdas sedang Kerja Keras menghadapi Pandemi COVID-19 Paten MERDEKA.
1973,1412863585525460993,2021-07-07 19:58:23,1412863585525460993,2,0,@YanHarahap Ha ha ha pasang badan  tertawa Aku termehek mehek siapa kau ? nggak salah nie yg ada sebentar lagi kau buang badan gitu lho kacian deh.,@YanHarahap Ha ha ha pasang badan  tertawa Aku termehek mehek siapa kau ? nggak salah nie yg ada sebentar lagi kau buang badan gitu lho kacian deh.,,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,pasang badan termehek mehek salah sebentar buang badan lho kakak,10,July,0,0,0,0,0,0,0,@YanHarahap Ha ha ha pasang badan  tertawa Aku termehek mehek siapa kau ? nggak salah nie yg ada sebentar lagi kau buang badan gitu lho kacian deh.
1974,1412728317447348229,2021-07-07 11:00:52,1412728317447348229,90,14,"Biar nggak sepi dan sewot terusssssss dirumah saja ha ha ha, dukung sepenuhnya PPKM Darurat yg dikomandoi Bang Jenderal Pur TNI AD Kopassus Luhut Binsar Pandjaitan dan laksanakan Protokol Kesehatan &amp; 5M dgn disiplin Paten MERDEKA. https://t.co/EBCfxal363","Biar nggak sepi dan sewot terusssssss dirumah saja ha ha ha, dukung sepenuhnya PPKM Darurat yg dikomandoi Bang Jenderal Pur TNI AD Kopassus Luhut Binsar Pandjaitan dan laksanakan Protokol Kesehatan &amp; 5M dgn disiplin Paten MERDEKA. https://t.co/EBCfxal363",,,ruhutsitompul,Jakarta,2341627,194783,3635,22685,sepi sewot rumah dukung ppkm darurat komando jenderal pur tni kopassus luhut binsar pandjaitan laksana protokol sehat disiplin paten,19,July,0,0,0,0,0,0,0,"Biar nggak sepi dan sewot terusssssss dirumah saja ha ha ha, dukung sepenuhnya PPKM Darurat yg dikomandoi Bang Jenderal Pur TNI AD Kopassus Luhut Binsar Pandjaitan dan laksanakan Protokol Kesehatan &amp; 5M dgn disiplin Paten MERDEKA. https://t.co/EBCfxal363"
1975,1412696058514182148,2021-07-07 8:52:41,1412696058514182148,419,58,Menghadapi Pandemi COVID-19 tolonglah jgn Nyinyir &amp; Ngebacot terus mengatakan mau bunuh dirilah mundurlah bangsa gagallah malu dong melihat Kerja Keras Pak Joko Widodo Presiden RI &amp; Jajarannya sampai dibawah RW RT Desa kalau tdk mau kerja baik2 saja duduk diboncengan MERDEKA.,Menghadapi Pandemi COVID-19 tolonglah jgn Nyinyir &amp; Ngebacot terus mengatakan mau bunuh dirilah mundurlah bangsa gagallah malu dong melihat Kerja Keras Pak Joko Widodo Presiden RI &amp; Jajarannya sampai dibawah RW RT Desa kalau tdk mau kerja baik2 saja duduk diboncengan MERDEKA.,,,ruhutsitompul,Jakarta,2341626,194781,3635,22685,pandemi covid nyinyir ngebacot bunuh mundur bangsa gagal malu kerja keras joko widodo presiden ri jajar bawah rw desa kerja duduk bonceng,22,July,1,0,0,0,0,0,1,Menghadapi Pandemi COVID-19 tolonglah jgn Nyinyir &amp; Ngebacot terus mengatakan mau bunuh dirilah mundurlah bangsa gagallah malu dong melihat Kerja Keras Pak Joko Widodo Presiden RI &amp; Jajarannya sampai dibawah RW RT Desa kalau tdk mau kerja baik2 saja duduk diboncengan MERDEKA.
1976,1412601880253911043,2021-07-07 2:38:27,1412601880253911043,193,17,"Prodem juga ikut2an jadi tk parkir minta Pak Joko Widodo Presiden RI mundur, eh pakai embel2 sebelum maaf dari Rakyat lulu lantak ha ha ha yg benar Rakyat Indonesiatercinta yg tiada maaf bagi Prodem krn Pak JOKOWI sudah Kerja Keras utk Rakyat mengatasi CORONA MERDEKA.","Prodem juga ikut2an jadi tk parkir minta Pak Joko Widodo Presiden RI mundur, eh pakai embel2 sebelum maaf dari Rakyat lulu lantak ha ha ha yg benar Rakyat Indonesiatercinta yg tiada maaf bagi Prodem krn Pak JOKOWI sudah Kerja Keras utk Rakyat mengatasi CORONA MERDEKA.",,,ruhutsitompul,Jakarta,2341626,194781,3635,22685,prodem an tk parkir joko widodo presiden ri mundur pakai embel af rakyat lulu lantak rakyat indonesia cinta tiada af prodem jokowi kerja keras rakyat atas corona,27,July,0,0,0,0,0,0,0,"Prodem juga ikut2an jadi tk parkir minta Pak Joko Widodo Presiden RI mundur, eh pakai embel2 sebelum maaf dari Rakyat lulu lantak ha ha ha yg benar Rakyat Indonesiatercinta yg tiada maaf bagi Prodem krn Pak JOKOWI sudah Kerja Keras utk Rakyat mengatasi CORONA MERDEKA."
1977,1412501433639784450,2021-07-06 19:59:19,1412501433639784450,1,0,@Umar_Chelsea_75 Ha ha ha dari tampangnya dan omongannya Kita langsung tau siapa dia sudalah Rakyat tetapcinta sama Pak Joko Widodo yg terusssssss Kerja keja kerja utk Indonesia Paten Sip deh.,@Umar_Chelsea_75 Ha ha ha dari tampangnya dan omongannya Kita langsung tau siapa dia sudalah Rakyat tetapcinta sama Pak Joko Widodo yg terusssssss Kerja keja kerja utk Indonesia Paten Sip deh.,,,ruhutsitompul,Jakarta,2341626,194781,3635,22685,tampang omong suda rakyat cinta joko widodo kerja keja kerja indonesia paten,12,July,0,0,0,0,0,0,0,@Umar_Chelsea_75 Ha ha ha dari tampangnya dan omongannya Kita langsung tau siapa dia sudalah Rakyat tetapcinta sama Pak Joko Widodo yg terusssssss Kerja keja kerja utk Indonesia Paten Sip deh.
1978,1412400098248560651,2021-07-06 13:16:39,1412400098248560651,1,0,@_24434_ Ha ha ha tk parkir mundur mundur ayo cepek kacian deh.,@_24434_ Ha ha ha tk parkir mundur mundur ayo cepek kacian deh.,,,ruhutsitompul,Jakarta,2341626,194781,3635,22685,tk parkir mundur mundur ayo cewek pek kakak,8,July,0,0,0,0,0,0,0,@_24434_ Ha ha ha tk parkir mundur mundur ayo cepek kacian deh.
1979,1412395330201559046,2021-07-06 12:57:42,1412395330201559046,1,0,@YanHarahap Ha ha ha tk togel komentar tertawa Aku termehek mehek kacian deh.,@YanHarahap Ha ha ha tk togel komentar tertawa Aku termehek mehek kacian deh.,,,ruhutsitompul,Jakarta,2341626,194781,3635,22685,tk toto gelap komentar termehek mehek kakak,7,July,0,0,0,0,0,0,0,@YanHarahap Ha ha ha tk togel komentar tertawa Aku termehek mehek kacian deh.
1980,1412382274012651522,2021-07-06 12:05:49,1412382274012651522,204,10,"Tuhan tolonglah Kami UmatMu yg setia memohon Muzijat utk mengangkat Pandemi COVID-19 dari Muka Bumi ini Kepada Tuhan Kami berserah, Negara Indonesiatercinta Pak Joko Widodo Presiden RI terusssssss Bekerja Keras bersama Jajarannya biar Rakyat dpt bergembira kembali MERDEKA. https://t.co/Kkews6ULft","Tuhan tolonglah Kami UmatMu yg setia memohon Muzijat utk mengangkat Pandemi COVID-19 dari Muka Bumi ini Kepada Tuhan Kami berserah, Negara Indonesiatercinta Pak Joko Widodo Presiden RI terusssssss Bekerja Keras bersama Jajarannya biar Rakyat dpt bergembira kembali MERDEKA. https://t.co/Kkews6ULft",,,ruhutsitompul,Jakarta,2341626,194781,3635,22685,umat setia mohon muzijat angkat pandemi covid muka bumi serah negara indonesia cinta joko widodo presiden ri keras jajar rakyat gembira,21,July,0,0,0,0,0,0,0,"Tuhan tolonglah Kami UmatMu yg setia memohon Muzijat utk mengangkat Pandemi COVID-19 dari Muka Bumi ini Kepada Tuhan Kami berserah, Negara Indonesiatercinta Pak Joko Widodo Presiden RI terusssssss Bekerja Keras bersama Jajarannya biar Rakyat dpt bergembira kembali MERDEKA. https://t.co/Kkews6ULft"
1981,1412375187866091526,2021-07-06 11:37:40,1412375187866091526,2,0,@geloraco makin sakit saja kau Luhut Binsar  Pandjaitan dilawan ha ha ha Haleluya Puji Tuhan Yesus Shalom.,@geloraco makin sakit saja kau Luhut Binsar  Pandjaitan dilawan ha ha ha Haleluya Puji Tuhan Yesus Shalom.,,,ruhutsitompul,Jakarta,2341626,194781,3635,22685,sakit luhut binsar pandjaitan lawan,5,July,0,0,0,0,0,0,0,@geloraco makin sakit saja kau Luhut Binsar  Pandjaitan dilawan ha ha ha Haleluya Puji Tuhan Yesus Shalom.
1982,1412300936735727622,2021-07-06 6:42:37,1412300936735727622,491,59,"Mantap Bang LBP Komandan PPKM Darurat, BSHKadrun2 mengenai Tenaga Kerja Asing eh sudah tdk tau masalah ikut Nyinyir &amp; Ngebacot &amp; sudah tau masalah langsung Congornya mingkem mau bikin rusuh saja sudah tegas tangkap saja biang kerok harus dikasih pelajaran Paten MERDEKA.","Mantap Bang LBP Komandan PPKM Darurat, BSHKadrun2 mengenai Tenaga Kerja Asing eh sudah tdk tau masalah ikut Nyinyir &amp; Ngebacot &amp; sudah tau masalah langsung Congornya mingkem mau bikin rusuh saja sudah tegas tangkap saja biang kerok harus dikasih pelajaran Paten MERDEKA.",,,ruhutsitompul,Jakarta,2341626,194781,3635,22685,mantap lbp komandan ppkm darurat bsh kadrun tenaga kerja asing nyinyir ngebacot mulut mingkem bikin rusuh tangkap biang kerok kasih ajar paten,22,July,0,0,1,0,0,0,0,"Mantap Bang LBP Komandan PPKM Darurat, BSHKadrun2 mengenai Tenaga Kerja Asing eh sudah tdk tau masalah ikut Nyinyir &amp; Ngebacot &amp; sudah tau masalah langsung Congornya mingkem mau bikin rusuh saja sudah tegas tangkap saja biang kerok harus dikasih pelajaran Paten MERDEKA."
1983,1412275423480672263,2021-07-06 5:01:14,1412275423480672263,428,42,"Aku melihat yg ngakuTokoh persis seperti Toko pecah belah tdk ada Jiwa Kenegarawan, Jiwa Politikuspun tdk ada sekarang semakin gilaaaaaaa Pemerintah dan Rakyat sedang Fokus kerja menghadapi Virus Corona eh ini sekarang mengambil pekerjaan Tk Parkir mengatakan mundur2 Merdeka.","Aku melihat yg ngakuTokoh persis seperti Toko pecah belah tdk ada Jiwa Kenegarawan, Jiwa Politikuspun tdk ada sekarang semakin gilaaaaaaa Pemerintah dan Rakyat sedang Fokus kerja menghadapi Virus Corona eh ini sekarang mengambil pekerjaan Tk Parkir mengatakan mundur2 Merdeka.",,,ruhutsitompul,Jakarta,2341626,194781,3635,22685,ngakutokoh persis toko pecah belah jiwa kenegarawan jiwa politikus gilaaaaaaa perintah rakyat fokus kerja virus corona kerja tk parkir mundur,20,July,0,0,0,0,0,0,0,"Aku melihat yg ngakuTokoh persis seperti Toko pecah belah tdk ada Jiwa Kenegarawan, Jiwa Politikuspun tdk ada sekarang semakin gilaaaaaaa Pemerintah dan Rakyat sedang Fokus kerja menghadapi Virus Corona eh ini sekarang mengambil pekerjaan Tk Parkir mengatakan mundur2 Merdeka."
1984,1412222159531909123,2021-07-06 1:29:35,1412222159531909123,362,37,Pemerintah Pusat sampai yg paling bawah RW RT Desa yg sudah tegas melaksanakan PPKM Darurat ditingkatkan ketegasannya &amp; yg merasa Tokoh2 padahal mereka hanya Toko2 yg menaiki harga2 kebutuhan Masyarakat sama dgn yg merasa Tokoh selalu Nyinyir &amp; Ngebacot ditagkap saja MERDEKA.,Pemerintah Pusat sampai yg paling bawah RW RT Desa yg sudah tegas melaksanakan PPKM Darurat ditingkatkan ketegasannya &amp; yg merasa Tokoh2 padahal mereka hanya Toko2 yg menaiki harga2 kebutuhan Masyarakat sama dgn yg merasa Tokoh selalu Nyinyir &amp; Ngebacot ditagkap saja MERDEKA.,,,ruhutsitompul,Jakarta,2341626,194781,3635,22685,perintah pusat rw desa laksana ppkm darurat tingkat tegas tokoh toko harga butuh masyarakat tokoh nyinyir ngebacot ditagkap,18,July,0,0,0,0,0,0,0,Pemerintah Pusat sampai yg paling bawah RW RT Desa yg sudah tegas melaksanakan PPKM Darurat ditingkatkan ketegasannya &amp; yg merasa Tokoh2 padahal mereka hanya Toko2 yg menaiki harga2 kebutuhan Masyarakat sama dgn yg merasa Tokoh selalu Nyinyir &amp; Ngebacot ditagkap saja MERDEKA.
